configuration_id,corrupted_party,abort_before_opening_prefix,next_sender,terminal_state,openings_completed,maximum_information_lead,lambda_bits,fairness_violation,corrupt_party_owns_valid_MAC_key,prefix_checked
fair_01748,Bob,5,Bob,ABORT_PARTICIPANT,5,2,2,False,True,True
fair_01748,Bob,6,Bob,ABORT_PARTICIPANT,6,2,2,False,True,True
fair_01749,Alice,1,Alice,ABORT_PARTICIPANT,1,2,2,False,True,True
fair_01749,Alice,2,Alice,ABORT_PARTICIPANT,2,2,2,False,True,True
fair_01749,Alice,5,Alice,ABORT_PARTICIPANT,5,2,2,False,True,True
fair_01749,Alice,6,Alice,ABORT_PARTICIPANT,6,2,2,False,True,True
fair_01749,Bob,0,Bob,ABORT_PARTICIPANT,0,0,2,False,True,True
fair_01749,Bob,3,Bob,ABORT_PARTICIPANT,3,2,2,False,True,True
fair_01749,Bob,4,Bob,ABORT_PARTICIPANT,4,2,2,False,True,True
fair_01749,Bob,7,Bob,ABORT_PARTICIPANT,7,2,2,False,True,True
fair_01750,Alice,0,Alice,ABORT_PARTICIPANT,0,0,4,False,True,True
fair_01750,Alice,3,Alice,ABORT_PARTICIPANT,3,4,4,False,True,True
fair_01750,Bob,1,Bob,ABORT_PARTICIPANT,1,4,4,False,True,True
fair_01750,Bob,2,Bob,ABORT_PARTICIPANT,2,4,4,False,True,True
fair_01751,Alice,1,Alice,ABORT_PARTICIPANT,1,4,4,False,True,True
fair_01751,Alice,2,Alice,ABORT_PARTICIPANT,2,4,4,False,True,True
fair_01751,Bob,0,Bob,ABORT_PARTICIPANT,0,0,4,False,True,True
fair_01751,Bob,3,Bob,ABORT_PARTICIPANT,3,4,4,False,True,True
fair_01752,Alice,0,Alice,ABORT_PARTICIPANT,0,0,1,False,True,True
fair_01752,Alice,3,Alice,ABORT_PARTICIPANT,3,1,1,False,True,True
fair_01752,Alice,4,Alice,ABORT_PARTICIPANT,4,1,1,False,True,True
fair_01752,Alice,7,Alice,ABORT_PARTICIPANT,7,1,1,False,True,True
fair_01752,Alice,8,Alice,ABORT_PARTICIPANT,8,1,1,False,True,True
fair_01752,Alice,11,Alice,ABORT_PARTICIPANT,11,1,1,False,True,True
fair_01752,Alice,12,Alice,ABORT_PARTICIPANT,12,1,1,False,True,True
fair_01752,Alice,15,Alice,ABORT_PARTICIPANT,15,1,1,False,True,True
fair_01752,Bob,1,Bob,ABORT_PARTICIPANT,1,1,1,False,True,True
fair_01752,Bob,2,Bob,ABORT_PARTICIPANT,2,1,1,False,True,True
fair_01752,Bob,5,Bob,ABORT_PARTICIPANT,5,1,1,False,True,True
fair_01752,Bob,6,Bob,ABORT_PARTICIPANT,6,1,1,False,True,True
fair_01752,Bob,9,Bob,ABORT_PARTICIPANT,9,1,1,False,True,True
fair_01752,Bob,10,Bob,ABORT_PARTICIPANT,10,1,1,False,True,True
fair_01752,Bob,13,Bob,ABORT_PARTICIPANT,13,1,1,False,True,True
fair_01752,Bob,14,Bob,ABORT_PARTICIPANT,14,1,1,False,True,True
fair_01753,Alice,1,Alice,ABORT_PARTICIPANT,1,1,1,False,True,True
fair_01753,Alice,2,Alice,ABORT_PARTICIPANT,2,1,1,False,True,True
fair_01753,Alice,5,Alice,ABORT_PARTICIPANT,5,1,1,False,True,True
fair_01753,Alice,6,Alice,ABORT_PARTICIPANT,6,1,1,False,True,True
fair_01753,Alice,9,Alice,ABORT_PARTICIPANT,9,1,1,False,True,True
fair_01753,Alice,10,Alice,ABORT_PARTICIPANT,10,1,1,False,True,True
fair_01753,Alice,13,Alice,ABORT_PARTICIPANT,13,1,1,False,True,True
fair_01753,Alice,14,Alice,ABORT_PARTICIPANT,14,1,1,False,True,True
fair_01753,Bob,0,Bob,ABORT_PARTICIPANT,0,0,1,False,True,True
fair_01753,Bob,3,Bob,ABORT_PARTICIPANT,3,1,1,False,True,True
fair_01753,Bob,4,Bob,ABORT_PARTICIPANT,4,1,1,False,True,True
fair_01753,Bob,7,Bob,ABORT_PARTICIPANT,7,1,1,False,True,True
fair_01753,Bob,8,Bob,ABORT_PARTICIPANT,8,1,1,False,True,True
fair_01753,Bob,11,Bob,ABORT_PARTICIPANT,11,1,1,False,True,True
fair_01753,Bob,12,Bob,ABORT_PARTICIPANT,12,1,1,False,True,True
fair_01753,Bob,15,Bob,ABORT_PARTICIPANT,15,1,1,False,True,True
fair_01754,Alice,0,Alice,ABORT_PARTICIPANT,0,0,2,False,True,True
fair_01754,Alice,3,Alice,ABORT_PARTICIPANT,3,2,2,False,True,True
fair_01754,Alice,4,Alice,ABORT_PARTICIPANT,4,2,2,False,True,True
fair_01754,Alice,7,Alice,ABORT_PARTICIPANT,7,2,2,False,True,True
fair_01754,Bob,1,Bob,ABORT_PARTICIPANT,1,2,2,False,True,True
fair_01754,Bob,2,Bob,ABORT_PARTICIPANT,2,2,2,False,True,True
fair_01754,Bob,5,Bob,ABORT_PARTICIPANT,5,2,2,False,True,True
fair_01754,Bob,6,Bob,ABORT_PARTICIPANT,6,2,2,False,True,True
fair_01755,Alice,1,Alice,ABORT_PARTICIPANT,1,2,2,False,True,True
fair_01755,Alice,2,Alice,ABORT_PARTICIPANT,2,2,2,False,True,True
fair_01755,Alice,5,Alice,ABORT_PARTICIPANT,5,2,2,False,True,True
fair_01755,Alice,6,Alice,ABORT_PARTICIPANT,6,2,2,False,True,True
fair_01755,Bob,0,Bob,ABORT_PARTICIPANT,0,0,2,False,True,True
fair_01755,Bob,3,Bob,ABORT_PARTICIPANT,3,2,2,False,True,True
fair_01755,Bob,4,Bob,ABORT_PARTICIPANT,4,2,2,False,True,True
fair_01755,Bob,7,Bob,ABORT_PARTICIPANT,7,2,2,False,True,True
fair_01756,Alice,0,Alice,ABORT_PARTICIPANT,0,0,4,False,True,True
fair_01756,Alice,3,Alice,ABORT_PARTICIPANT,3,4,4,False,True,True
fair_01756,Bob,1,Bob,ABORT_PARTICIPANT,1,4,4,False,True,True
fair_01756,Bob,2,Bob,ABORT_PARTICIPANT,2,4,4,False,True,True
fair_01757,Alice,1,Alice,ABORT_PARTICIPANT,1,4,4,False,True,True
fair_01757,Alice,2,Alice,ABORT_PARTICIPANT,2,4,4,False,True,True
fair_01757,Bob,0,Bob,ABORT_PARTICIPANT,0,0,4,False,True,True
fair_01757,Bob,3,Bob,ABORT_PARTICIPANT,3,4,4,False,True,True
fair_01758,Alice,0,Alice,ABORT_PARTICIPANT,0,0,1,False,True,True
fair_01758,Alice,3,Alice,ABORT_PARTICIPANT,3,1,1,False,True,True
fair_01758,Alice,4,Alice,ABORT_PARTICIPANT,4,1,1,False,True,True
fair_01758,Alice,7,Alice,ABORT_PARTICIPANT,7,1,1,False,True,True
fair_01758,Alice,8,Alice,ABORT_PARTICIPANT,8,1,1,False,True,True
fair_01758,Alice,11,Alice,ABORT_PARTICIPANT,11,1,1,False,True,True
fair_01758,Alice,12,Alice,ABORT_PARTICIPANT,12,1,1,False,True,True
fair_01758,Alice,15,Alice,ABORT_PARTICIPANT,15,1,1,False,True,True
fair_01758,Bob,1,Bob,ABORT_PARTICIPANT,1,1,1,False,True,True
fair_01758,Bob,2,Bob,ABORT_PARTICIPANT,2,1,1,False,True,True
fair_01758,Bob,5,Bob,ABORT_PARTICIPANT,5,1,1,False,True,True
fair_01758,Bob,6,Bob,ABORT_PARTICIPANT,6,1,1,False,True,True
fair_01758,Bob,9,Bob,ABORT_PARTICIPANT,9,1,1,False,True,True
fair_01758,Bob,10,Bob,ABORT_PARTICIPANT,10,1,1,False,True,True
fair_01758,Bob,13,Bob,ABORT_PARTICIPANT,13,1,1,False,True,True
fair_01758,Bob,14,Bob,ABORT_PARTICIPANT,14,1,1,False,True,True
fair_01759,Alice,1,Alice,ABORT_PARTICIPANT,1,1,1,False,True,True
fair_01759,Alice,2,Alice,ABORT_PARTICIPANT,2,1,1,False,True,True
fair_01759,Alice,5,Alice,ABORT_PARTICIPANT,5,1,1,False,True,True
fair_01759,Alice,6,Alice,ABORT_PARTICIPANT,6,1,1,False,True,True
fair_01759,Alice,9,Alice,ABORT_PARTICIPANT,9,1,1,False,True,True
fair_01759,Alice,10,Alice,ABORT_PARTICIPANT,10,1,1,False,True,True
fair_01759,Alice,13,Alice,ABORT_PARTICIPANT,13,1,1,False,True,True
fair_01759,Alice,14,Alice,ABORT_PARTICIPANT,14,1,1,False,True,True
fair_01759,Bob,0,Bob,ABORT_PARTICIPANT,0,0,1,False,True,True
fair_01759,Bob,3,Bob,ABORT_PARTICIPANT,3,1,1,False,True,True
fair_01759,Bob,4,Bob,ABORT_PARTICIPANT,4,1,1,False,True,True
fair_01759,Bob,7,Bob,ABORT_PARTICIPANT,7,1,1,False,True,True
fair_01759,Bob,8,Bob,ABORT_PARTICIPANT,8,1,1,False,True,True
fair_01759,Bob,11,Bob,ABORT_PARTICIPANT,11,1,1,False,True,True
fair_01759,Bob,12,Bob,ABORT_PARTICIPANT,12,1,1,False,True,True
fair_01759,Bob,15,Bob,ABORT_PARTICIPANT,15,1,1,False,True,True
fair_01760,Alice,0,Alice,ABORT_PARTICIPANT,0,0,2,False,True,True
fair_01760,Alice,3,Alice,ABORT_PARTICIPANT,3,2,2,False,True,True
fair_01760,Alice,4,Alice,ABORT_PARTICIPANT,4,2,2,False,True,True
fair_01760,Alice,7,Alice,ABORT_PARTICIPANT,7,2,2,False,True,True
fair_01760,Bob,1,Bob,ABORT_PARTICIPANT,1,2,2,False,True,True
fair_01760,Bob,2,Bob,ABORT_PARTICIPANT,2,2,2,False,True,True
fair_01760,Bob,5,Bob,ABORT_PARTICIPANT,5,2,2,False,True,True
fair_01760,Bob,6,Bob,ABORT_PARTICIPANT,6,2,2,False,True,True
fair_01761,Alice,1,Alice,ABORT_PARTICIPANT,1,2,2,False,True,True
fair_01761,Alice,2,Alice,ABORT_PARTICIPANT,2,2,2,False,True,True
fair_01761,Alice,5,Alice,ABORT_PARTICIPANT,5,2,2,False,True,True
fair_01761,Alice,6,Alice,ABORT_PARTICIPANT,6,2,2,False,True,True
fair_01761,Bob,0,Bob,ABORT_PARTICIPANT,0,0,2,False,True,True
fair_01761,Bob,3,Bob,ABORT_PARTICIPANT,3,2,2,False,True,True
fair_01761,Bob,4,Bob,ABORT_PARTICIPANT,4,2,2,False,True,True
fair_01761,Bob,7,Bob,ABORT_PARTICIPANT,7,2,2,False,True,True
fair_01762,Alice,0,Alice,ABORT_PARTICIPANT,0,0,4,False,True,True
fair_01762,Alice,3,Alice,ABORT_PARTICIPANT,3,4,4,False,True,True
fair_01762,Bob,1,Bob,ABORT_PARTICIPANT,1,4,4,False,True,True
fair_01762,Bob,2,Bob,ABORT_PARTICIPANT,2,4,4,False,True,True
fair_01763,Alice,1,Alice,ABORT_PARTICIPANT,1,4,4,False,True,True
fair_01763,Alice,2,Alice,ABORT_PARTICIPANT,2,4,4,False,True,True
fair_01763,Bob,0,Bob,ABORT_PARTICIPANT,0,0,4,False,True,True
fair_01763,Bob,3,Bob,ABORT_PARTICIPANT,3,4,4,False,True,True
fair_01764,Alice,0,Alice,ABORT_PARTICIPANT,0,0,1,False,True,True
fair_01764,Alice,3,Alice,ABORT_PARTICIPANT,3,1,1,False,True,True
fair_01764,Alice,4,Alice,ABORT_PARTICIPANT,4,1,1,False,True,True
fair_01764,Alice,7,Alice,ABORT_PARTICIPANT,7,1,1,False,True,True
fair_01764,Alice,8,Alice,ABORT_PARTICIPANT,8,1,1,False,True,True
fair_01764,Alice,11,Alice,ABORT_PARTICIPANT,11,1,1,False,True,True
fair_01764,Alice,12,Alice,ABORT_PARTICIPANT,12,1,1,False,True,True
fair_01764,Alice,15,Alice,ABORT_PARTICIPANT,15,1,1,False,True,True
fair_01764,Bob,1,Bob,ABORT_PARTICIPANT,1,1,1,False,True,True
fair_01764,Bob,2,Bob,ABORT_PARTICIPANT,2,1,1,False,True,True
fair_01764,Bob,5,Bob,ABORT_PARTICIPANT,5,1,1,False,True,True
fair_01764,Bob,6,Bob,ABORT_PARTICIPANT,6,1,1,False,True,True
fair_01764,Bob,9,Bob,ABORT_PARTICIPANT,9,1,1,False,True,True
fair_01764,Bob,10,Bob,ABORT_PARTICIPANT,10,1,1,False,True,True
fair_01764,Bob,13,Bob,ABORT_PARTICIPANT,13,1,1,False,True,True
fair_01764,Bob,14,Bob,ABORT_PARTICIPANT,14,1,1,False,True,True
fair_01765,Alice,1,Alice,ABORT_PARTICIPANT,1,1,1,False,True,True
fair_01765,Alice,2,Alice,ABORT_PARTICIPANT,2,1,1,False,True,True
fair_01765,Alice,5,Alice,ABORT_PARTICIPANT,5,1,1,False,True,True
fair_01765,Alice,6,Alice,ABORT_PARTICIPANT,6,1,1,False,True,True
fair_01765,Alice,9,Alice,ABORT_PARTICIPANT,9,1,1,False,True,True
fair_01765,Alice,10,Alice,ABORT_PARTICIPANT,10,1,1,False,True,True
fair_01765,Alice,13,Alice,ABORT_PARTICIPANT,13,1,1,False,True,True
fair_01765,Alice,14,Alice,ABORT_PARTICIPANT,14,1,1,False,True,True
fair_01765,Bob,0,Bob,ABORT_PARTICIPANT,0,0,1,False,True,True
fair_01765,Bob,3,Bob,ABORT_PARTICIPANT,3,1,1,False,True,True
fair_01765,Bob,4,Bob,ABORT_PARTICIPANT,4,1,1,False,True,True
fair_01765,Bob,7,Bob,ABORT_PARTICIPANT,7,1,1,False,True,True
fair_01765,Bob,8,Bob,ABORT_PARTICIPANT,8,1,1,False,True,True
fair_01765,Bob,11,Bob,ABORT_PARTICIPANT,11,1,1,False,True,True
fair_01765,Bob,12,Bob,ABORT_PARTICIPANT,12,1,1,False,True,True
fair_01765,Bob,15,Bob,ABORT_PARTICIPANT,15,1,1,False,True,True
fair_01766,Alice,0,Alice,ABORT_PARTICIPANT,0,0,2,False,True,True
fair_01766,Alice,3,Alice,ABORT_PARTICIPANT,3,2,2,False,True,True
fair_01766,Alice,4,Alice,ABORT_PARTICIPANT,4,2,2,False,True,True
fair_01766,Alice,7,Alice,ABORT_PARTICIPANT,7,2,2,False,True,True
fair_01766,Bob,1,Bob,ABORT_PARTICIPANT,1,2,2,False,True,True
fair_01766,Bob,2,Bob,ABORT_PARTICIPANT,2,2,2,False,True,True
fair_01766,Bob,5,Bob,ABORT_PARTICIPANT,5,2,2,False,True,True
fair_01766,Bob,6,Bob,ABORT_PARTICIPANT,6,2,2,False,True,True
fair_01767,Alice,1,Alice,ABORT_PARTICIPANT,1,2,2,False,True,True
fair_01767,Alice,2,Alice,ABORT_PARTICIPANT,2,2,2,False,True,True
fair_01767,Alice,5,Alice,ABORT_PARTICIPANT,5,2,2,False,True,True
fair_01767,Alice,6,Alice,ABORT_PARTICIPANT,6,2,2,False,True,True
fair_01767,Bob,0,Bob,ABORT_PARTICIPANT,0,0,2,False,True,True
fair_01767,Bob,3,Bob,ABORT_PARTICIPANT,3,2,2,False,True,True
fair_01767,Bob,4,Bob,ABORT_PARTICIPANT,4,2,2,False,True,True
fair_01767,Bob,7,Bob,ABORT_PARTICIPANT,7,2,2,False,True,True
fair_01768,Alice,0,Alice,ABORT_PARTICIPANT,0,0,4,False,True,True
fair_01768,Alice,3,Alice,ABORT_PARTICIPANT,3,4,4,False,True,True
fair_01768,Bob,1,Bob,ABORT_PARTICIPANT,1,4,4,False,True,True
fair_01768,Bob,2,Bob,ABORT_PARTICIPANT,2,4,4,False,True,True
fair_01769,Alice,1,Alice,ABORT_PARTICIPANT,1,4,4,False,True,True
fair_01769,Alice,2,Alice,ABORT_PARTICIPANT,2,4,4,False,True,True
fair_01769,Bob,0,Bob,ABORT_PARTICIPANT,0,0,4,False,True,True
fair_01769,Bob,3,Bob,ABORT_PARTICIPANT,3,4,4,False,True,True
fair_01770,Alice,0,Alice,ABORT_PARTICIPANT,0,0,1,False,True,True
fair_01770,Alice,3,Alice,ABORT_PARTICIPANT,3,1,1,False,True,True
fair_01770,Alice,4,Alice,ABORT_PARTICIPANT,4,1,1,False,True,True
fair_01770,Alice,7,Alice,ABORT_PARTICIPANT,7,1,1,False,True,True
fair_01770,Alice,8,Alice,ABORT_PARTICIPANT,8,1,1,False,True,True
fair_01770,Alice,11,Alice,ABORT_PARTICIPANT,11,1,1,False,True,True
fair_01770,Alice,12,Alice,ABORT_PARTICIPANT,12,1,1,False,True,True
fair_01770,Alice,15,Alice,ABORT_PARTICIPANT,15,1,1,False,True,True
fair_01770,Bob,1,Bob,ABORT_PARTICIPANT,1,1,1,False,True,True
fair_01770,Bob,2,Bob,ABORT_PARTICIPANT,2,1,1,False,True,True
fair_01770,Bob,5,Bob,ABORT_PARTICIPANT,5,1,1,False,True,True
fair_01770,Bob,6,Bob,ABORT_PARTICIPANT,6,1,1,False,True,True
fair_01770,Bob,9,Bob,ABORT_PARTICIPANT,9,1,1,False,True,True
fair_01770,Bob,10,Bob,ABORT_PARTICIPANT,10,1,1,False,True,True
fair_01770,Bob,13,Bob,ABORT_PARTICIPANT,13,1,1,False,True,True
fair_01770,Bob,14,Bob,ABORT_PARTICIPANT,14,1,1,False,True,True
fair_01771,Alice,1,Alice,ABORT_PARTICIPANT,1,1,1,False,True,True
fair_01771,Alice,2,Alice,ABORT_PARTICIPANT,2,1,1,False,True,True
fair_01771,Alice,5,Alice,ABORT_PARTICIPANT,5,1,1,False,True,True
fair_01771,Alice,6,Alice,ABORT_PARTICIPANT,6,1,1,False,True,True
fair_01771,Alice,9,Alice,ABORT_PARTICIPANT,9,1,1,False,True,True
fair_01771,Alice,10,Alice,ABORT_PARTICIPANT,10,1,1,False,True,True
fair_01771,Alice,13,Alice,ABORT_PARTICIPANT,13,1,1,False,True,True
fair_01771,Alice,14,Alice,ABORT_PARTICIPANT,14,1,1,False,True,True
fair_01771,Bob,0,Bob,ABORT_PARTICIPANT,0,0,1,False,True,True
fair_01771,Bob,3,Bob,ABORT_PARTICIPANT,3,1,1,False,True,True
fair_01771,Bob,4,Bob,ABORT_PARTICIPANT,4,1,1,False,True,True
fair_01771,Bob,7,Bob,ABORT_PARTICIPANT,7,1,1,False,True,True
fair_01771,Bob,8,Bob,ABORT_PARTICIPANT,8,1,1,False,True,True
fair_01771,Bob,11,Bob,ABORT_PARTICIPANT,11,1,1,False,True,True
fair_01771,Bob,12,Bob,ABORT_PARTICIPANT,12,1,1,False,True,True
fair_01771,Bob,15,Bob,ABORT_PARTICIPANT,15,1,1,False,True,True
fair_01772,Alice,0,Alice,ABORT_PARTICIPANT,0,0,2,False,True,True
fair_01772,Alice,3,Alice,ABORT_PARTICIPANT,3,2,2,False,True,True
fair_01772,Alice,4,Alice,ABORT_PARTICIPANT,4,2,2,False,True,True
fair_01772,Alice,7,Alice,ABORT_PARTICIPANT,7,2,2,False,True,True
fair_01772,Bob,1,Bob,ABORT_PARTICIPANT,1,2,2,False,True,True
fair_01772,Bob,2,Bob,ABORT_PARTICIPANT,2,2,2,False,True,True
fair_01772,Bob,5,Bob,ABORT_PARTICIPANT,5,2,2,False,True,True
fair_01772,Bob,6,Bob,ABORT_PARTICIPANT,6,2,2,False,True,True
fair_01773,Alice,1,Alice,ABORT_PARTICIPANT,1,2,2,False,True,True
fair_01773,Alice,2,Alice,ABORT_PARTICIPANT,2,2,2,False,True,True
fair_01773,Alice,5,Alice,ABORT_PARTICIPANT,5,2,2,False,True,True
fair_01773,Alice,6,Alice,ABORT_PARTICIPANT,6,2,2,False,True,True
fair_01773,Bob,0,Bob,ABORT_PARTICIPANT,0,0,2,False,True,True
fair_01773,Bob,3,Bob,ABORT_PARTICIPANT,3,2,2,False,True,True
fair_01773,Bob,4,Bob,ABORT_PARTICIPANT,4,2,2,False,True,True
fair_01773,Bob,7,Bob,ABORT_PARTICIPANT,7,2,2,False,True,True
fair_01774,Alice,0,Alice,ABORT_PARTICIPANT,0,0,4,False,True,True
fair_01774,Alice,3,Alice,ABORT_PARTICIPANT,3,4,4,False,True,True
fair_01774,Bob,1,Bob,ABORT_PARTICIPANT,1,4,4,False,True,True
fair_01774,Bob,2,Bob,ABORT_PARTICIPANT,2,4,4,False,True,True
fair_01775,Alice,1,Alice,ABORT_PARTICIPANT,1,4,4,False,True,True
fair_01775,Alice,2,Alice,ABORT_PARTICIPANT,2,4,4,False,True,True
fair_01775,Bob,0,Bob,ABORT_PARTICIPANT,0,0,4,False,True,True
fair_01775,Bob,3,Bob,ABORT_PARTICIPANT,3,4,4,False,True,True
fair_01776,Alice,0,Alice,ABORT_PARTICIPANT,0,0,1,False,True,True
fair_01776,Alice,3,Alice,ABORT_PARTICIPANT,3,1,1,False,True,True
fair_01776,Alice,4,Alice,ABORT_PARTICIPANT,4,1,1,False,True,True
fair_01776,Alice,7,Alice,ABORT_PARTICIPANT,7,1,1,False,True,True
fair_01776,Alice,8,Alice,ABORT_PARTICIPANT,8,1,1,False,True,True
fair_01776,Alice,11,Alice,ABORT_PARTICIPANT,11,1,1,False,True,True
fair_01776,Alice,12,Alice,ABORT_PARTICIPANT,12,1,1,False,True,True
fair_01776,Alice,15,Alice,ABORT_PARTICIPANT,15,1,1,False,True,True
fair_01776,Bob,1,Bob,ABORT_PARTICIPANT,1,1,1,False,True,True
fair_01776,Bob,2,Bob,ABORT_PARTICIPANT,2,1,1,False,True,True
fair_01776,Bob,5,Bob,ABORT_PARTICIPANT,5,1,1,False,True,True
fair_01776,Bob,6,Bob,ABORT_PARTICIPANT,6,1,1,False,True,True
fair_01776,Bob,9,Bob,ABORT_PARTICIPANT,9,1,1,False,True,True
fair_01776,Bob,10,Bob,ABORT_PARTICIPANT,10,1,1,False,True,True
fair_01776,Bob,13,Bob,ABORT_PARTICIPANT,13,1,1,False,True,True
fair_01776,Bob,14,Bob,ABORT_PARTICIPANT,14,1,1,False,True,True
fair_01777,Alice,1,Alice,ABORT_PARTICIPANT,1,1,1,False,True,True
fair_01777,Alice,2,Alice,ABORT_PARTICIPANT,2,1,1,False,True,True
fair_01777,Alice,5,Alice,ABORT_PARTICIPANT,5,1,1,False,True,True
fair_01777,Alice,6,Alice,ABORT_PARTICIPANT,6,1,1,False,True,True
fair_01777,Alice,9,Alice,ABORT_PARTICIPANT,9,1,1,False,True,True
fair_01777,Alice,10,Alice,ABORT_PARTICIPANT,10,1,1,False,True,True
fair_01777,Alice,13,Alice,ABORT_PARTICIPANT,13,1,1,False,True,True
fair_01777,Alice,14,Alice,ABORT_PARTICIPANT,14,1,1,False,True,True
fair_01777,Bob,0,Bob,ABORT_PARTICIPANT,0,0,1,False,True,True
fair_01777,Bob,3,Bob,ABORT_PARTICIPANT,3,1,1,False,True,True
fair_01777,Bob,4,Bob,ABORT_PARTICIPANT,4,1,1,False,True,True
fair_01777,Bob,7,Bob,ABORT_PARTICIPANT,7,1,1,False,True,True
fair_01777,Bob,8,Bob,ABORT_PARTICIPANT,8,1,1,False,True,True
fair_01777,Bob,11,Bob,ABORT_PARTICIPANT,11,1,1,False,True,True
fair_01777,Bob,12,Bob,ABORT_PARTICIPANT,12,1,1,False,True,True
fair_01777,Bob,15,Bob,ABORT_PARTICIPANT,15,1,1,False,True,True
fair_01778,Alice,0,Alice,ABORT_PARTICIPANT,0,0,2,False,True,True
fair_01778,Alice,3,Alice,ABORT_PARTICIPANT,3,2,2,False,True,True
fair_01778,Alice,4,Alice,ABORT_PARTICIPANT,4,2,2,False,True,True
fair_01778,Alice,7,Alice,ABORT_PARTICIPANT,7,2,2,False,True,True
fair_01778,Bob,1,Bob,ABORT_PARTICIPANT,1,2,2,False,True,True
fair_01778,Bob,2,Bob,ABORT_PARTICIPANT,2,2,2,False,True,True
fair_01778,Bob,5,Bob,ABORT_PARTICIPANT,5,2,2,False,True,True
fair_01778,Bob,6,Bob,ABORT_PARTICIPANT,6,2,2,False,True,True
fair_01779,Alice,1,Alice,ABORT_PARTICIPANT,1,2,2,False,True,True
fair_01779,Alice,2,Alice,ABORT_PARTICIPANT,2,2,2,False,True,True
fair_01779,Alice,5,Alice,ABORT_PARTICIPANT,5,2,2,False,True,True
fair_01779,Alice,6,Alice,ABORT_PARTICIPANT,6,2,2,False,True,True
fair_01779,Bob,0,Bob,ABORT_PARTICIPANT,0,0,2,False,True,True
fair_01779,Bob,3,Bob,ABORT_PARTICIPANT,3,2,2,False,True,True
fair_01779,Bob,4,Bob,ABORT_PARTICIPANT,4,2,2,False,True,True
fair_01779,Bob,7,Bob,ABORT_PARTICIPANT,7,2,2,False,True,True
fair_01780,Alice,0,Alice,ABORT_PARTICIPANT,0,0,4,False,True,True
fair_01780,Alice,3,Alice,ABORT_PARTICIPANT,3,4,4,False,True,True
fair_01780,Bob,1,Bob,ABORT_PARTICIPANT,1,4,4,False,True,True
fair_01780,Bob,2,Bob,ABORT_PARTICIPANT,2,4,4,False,True,True
fair_01781,Alice,1,Alice,ABORT_PARTICIPANT,1,4,4,False,True,True
fair_01781,Alice,2,Alice,ABORT_PARTICIPANT,2,4,4,False,True,True
fair_01781,Bob,0,Bob,ABORT_PARTICIPANT,0,0,4,False,True,True
fair_01781,Bob,3,Bob,ABORT_PARTICIPANT,3,4,4,False,True,True
fair_01782,Alice,0,Alice,ABORT_PARTICIPANT,0,0,1,False,True,True
fair_01782,Alice,3,Alice,ABORT_PARTICIPANT,3,1,1,False,True,True
fair_01782,Alice,4,Alice,ABORT_PARTICIPANT,4,1,1,False,True,True
fair_01782,Alice,7,Alice,ABORT_PARTICIPANT,7,1,1,False,True,True
fair_01782,Alice,8,Alice,ABORT_PARTICIPANT,8,1,1,False,True,True
fair_01782,Alice,11,Alice,ABORT_PARTICIPANT,11,1,1,False,True,True
fair_01782,Alice,12,Alice,ABORT_PARTICIPANT,12,1,1,False,True,True
fair_01782,Alice,15,Alice,ABORT_PARTICIPANT,15,1,1,False,True,True
fair_01782,Bob,1,Bob,ABORT_PARTICIPANT,1,1,1,False,True,True
fair_01782,Bob,2,Bob,ABORT_PARTICIPANT,2,1,1,False,True,True
fair_01782,Bob,5,Bob,ABORT_PARTICIPANT,5,1,1,False,True,True
fair_01782,Bob,6,Bob,ABORT_PARTICIPANT,6,1,1,False,True,True
fair_01782,Bob,9,Bob,ABORT_PARTICIPANT,9,1,1,False,True,True
fair_01782,Bob,10,Bob,ABORT_PARTICIPANT,10,1,1,False,True,True
fair_01782,Bob,13,Bob,ABORT_PARTICIPANT,13,1,1,False,True,True
fair_01782,Bob,14,Bob,ABORT_PARTICIPANT,14,1,1,False,True,True
fair_01783,Alice,1,Alice,ABORT_PARTICIPANT,1,1,1,False,True,True
fair_01783,Alice,2,Alice,ABORT_PARTICIPANT,2,1,1,False,True,True
fair_01783,Alice,5,Alice,ABORT_PARTICIPANT,5,1,1,False,True,True
fair_01783,Alice,6,Alice,ABORT_PARTICIPANT,6,1,1,False,True,True
fair_01783,Alice,9,Alice,ABORT_PARTICIPANT,9,1,1,False,True,True
fair_01783,Alice,10,Alice,ABORT_PARTICIPANT,10,1,1,False,True,True
fair_01783,Alice,13,Alice,ABORT_PARTICIPANT,13,1,1,False,True,True
fair_01783,Alice,14,Alice,ABORT_PARTICIPANT,14,1,1,False,True,True
fair_01783,Bob,0,Bob,ABORT_PARTICIPANT,0,0,1,False,True,True
fair_01783,Bob,3,Bob,ABORT_PARTICIPANT,3,1,1,False,True,True
fair_01783,Bob,4,Bob,ABORT_PARTICIPANT,4,1,1,False,True,True
fair_01783,Bob,7,Bob,ABORT_PARTICIPANT,7,1,1,False,True,True
fair_01783,Bob,8,Bob,ABORT_PARTICIPANT,8,1,1,False,True,True
fair_01783,Bob,11,Bob,ABORT_PARTICIPANT,11,1,1,False,True,True
fair_01783,Bob,12,Bob,ABORT_PARTICIPANT,12,1,1,False,True,True
fair_01783,Bob,15,Bob,ABORT_PARTICIPANT,15,1,1,False,True,True
fair_01784,Alice,0,Alice,ABORT_PARTICIPANT,0,0,2,False,True,True
